id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
1,SBG0001SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,40,10,Hutan Desa Sei Kuning,Mineral,Sungai Kuning,0.5506793,100.5430455,222.3557169,3.66,Belum,-,-,Ilham Fajri,10/13/2021 4:50,"200,000.00","1,184.59",-,Chave et al. 2014.,media/1634093366454.jpg,media/1634093316842.jpg,media/1634093280687.jpg,media/1634093412092.jpg,adopsipohonriau/1
2,SBG0002SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,35,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5510138,100.543183,240.0816074,3.69,Belum,-,-,Ilham Fajri,10/13/2021 4:56,"50,000.00",912.78,-,Chave et al. 2014.,media/1634093762784.jpg,media/1634093726201.jpg,media/1634093692114.jpg,media/1634093794897.jpg,adopsipohonriau/2
3,SBG0003SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,60,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509508,100.5431842,240.8350866,3.69,Belum,-,-,Taufik Hidayat,10/13/2021 5:03,"200,000.00","5,141.66",-,Chave et al. 2014.,media/1634094196137.jpg,media/1634094137521.jpg,media/1634094107381.jpg,media/1634094220804.jpg,adopsipohonriau/3
4,SBG0004SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,42,8,Hutan Desa Sei Kuning,Mineral,Sungai Kuning,0.5508324,100.5432179,249.0031628,3.68,Belum,-,-,Taufik Hidayat,10/13/2021 5:11,"200,000.00","1,047.96",-,Chave et al. 2014.,media/1634094597842.jpg,media/1634094559884.jpg,media/1634094521536.jpg,media/1634094664459.jpg,adopsipohonriau/4
5,SBG0005SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,70,20,Hutan Desa Sei Kuning,Mineral,Sungai Kuning,0.5508111,100.5432748,244.4921492,3.68,Belum,-,-,Taufik Hidayat,10/13/2021 5:15,"200,000.00","6,946.77",-,Chave et al. 2014.,media/1634094891009.jpg,media/1634094850970.jpg,media/1634094819999.jpg,media/1634094917843.jpg,adopsipohonriau/5
6,SBG0006SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,37,9,Hutan Desa Sei Kuning,Mineral,Sungai Kuning,0.5505565,100.5432905,245.9358426,3.66,Belum,-,-,Taufik Hidayat,10/13/2021 5:22,"50,000.00",917.95,-,Chave et al. 2014.,media/1634095273512.jpg,media/1634095236324.jpg,media/1634095173692.jpg,media/1634095331377.jpg,adopsipohonriau/6
7,SBG0007SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,90,15,Hutan Desa Sei Kuning,Mineral,Sungai Kuning,0.5505974,100.5432118,246.0151619,3.66,Belum,-,-,Taufik Hidayat,10/13/2021 5:28,"200,000.00","8,568.27",-,Chave et al. 2014.,media/1634095687213.jpg,media/1634095649170.jpg,media/1634095563466.jpg,media/1634095711962.jpg,adopsipohonriau/7
8,SBG0008SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,37,10,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550557,100.5432593,240.5387613,3.66,Belum,-,-,Taufik Hidayat,10/13/2021 5:33,"50,000.00","1,017.36",-,Chave et al. 2014.,media/1634095966356.jpg,media/1634095903319.jpg,media/1634095851419.jpg,media/1634095989701.jpg,adopsipohonriau/8
9,SBG0009SK,Kayu Aro,Ficus vadana ,Pohon Muda,icon/young_tree.svg,Least Concern,10,6,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5503023,100.5435769,207.9326505,3.65,Belum,-,-,Taufik Hidayat,10/13/2021 5:43,"50,000.00",29.38,-,Chave et al. 2014.,media/1634096581180.jpg,media/1634096535061.jpg,media/1634096482258.jpg,media/1634096611826.jpg,adopsipohonriau/9
10,SBG0010SK,Medang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,-,41,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5500244,100.5436595,208.1955628,3.63,Belum,-,-,Taufik Hidayat,10/13/2021 5:52,"200,000.00","3,074.54",-,Chave et al. 2014.,media/1634097005949.jpg,media/1634096973321.jpg,media/1634096941741.jpg,media/1634097120719.jpg,adopsipohonriau/10
11,SBG0011SK,Pohon Telunjuk,-,Pohon Dewasa,icon/mature_tree.svg,-,45,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5499927,100.5437699,206.8850706,3.64,Belum,-,-,Taufik Hidayat,10/13/2021 5:59,"200,000.00","4,247.34",-,Chave et al. 2014.,media/1634097499904.jpg,media/1634097470328.jpg,media/1634097403648.jpg,media/1634097529589.jpg,adopsipohonriau/11
12,SBG0012SK,Medang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,-,46,30,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5500722,100.5437804,206.7363059,3.64,Belum,-,-,Taufik Hidayat,10/13/2021 6:05,"200,000.00","5,107.37",-,Chave et al. 2014.,media/1634097860026.jpg,media/1634097801223.jpg,media/1634097766769.jpg,media/1634097908922.jpg,adopsipohonriau/12
13,SBG0013SK,Bintangur,Calophyllum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,28,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5500386,100.5437276,206.8008495,3.64,Belum,-,-,Taufik Hidayat,10/13/2021 6:10,"200,000.00","4,660.15",-,Chave et al. 2014.,media/1634098191793.jpg,media/1634098151508.jpg,media/1634098121503.jpg,media/1634098225812.jpg,adopsipohonriau/13
14,SBG0014SK,Meranti Kunyit,Shorea hemsleyana,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,40,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5502764,100.5437778,230.017131,3.66,Belum,-,-,Taufik Hidayat,10/13/2021 6:16,"200,000.00","3,055.98",-,Chave et al. 2014.,media/1634098530411.jpg,media/1634098487016.jpg,media/1634098458924.jpg,media/1634098555354.jpg,adopsipohonriau/14
15,SBG0015SK,Mempening,Quercus spp,Pohon Muda,icon/young_tree.svg,-,37,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5500891,100.5439105,230.2312813,3.65,Belum,-,-,Taufik Hidayat,10/13/2021 6:22,"50,000.00","2,313.50",-,Chave et al. 2014.,media/1634098911025.jpg,media/1634098866190.jpg,media/1634098833475.jpg,media/1634098941689.jpg,adopsipohonriau/15
16,SBG0016SK,Mempening,Quercus spp,Pohon Dewasa,icon/mature_tree.svg,-,43,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5502993,100.5439157,268.8459843,3.67,Belum,-,-,Taufik Hidayat,10/13/2021 6:29,"200,000.00","3,668.71",-,Chave et al. 2014.,media/1634099319466.jpg,media/1634099287206.jpg,media/1634099266604.jpg,media/1634099341162.jpg,adopsipohonriau/16
17,SBG0017SK,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,37.5,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5504681,100.544302,274.8811467,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 6:39,"50,000.00","1,799.03",-,Chave et al. 2014.,media/1634099920746.jpg,media/1634099894965.jpg,media/1634099855506.jpg,media/1634099939136.jpg,adopsipohonriau/17
18,SBG0018SK,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,32,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550225,100.544045,225.0801038,3.68,Belum,-,-,Taufik Hidayat,10/13/2021 6:47,"50,000.00","1,636.20",-,Chave et al. 2014.,media/1634100397945.jpg,media/1634100370293.jpg,media/1634100338853.jpg,media/1634100420871.jpg,adopsipohonriau/18
19,SBG0019SK,Rengas,Gluta aptera,Pohon Muda,icon/young_tree.svg,-,32,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5504439,100.5440842,244.4338495,3.7,Belum,-,-,Taufik Hidayat,10/13/2021 7:12,"50,000.00",963.55,-,Chave et al. 2014.,media/1634101895100.jpg,media/1634101869977.jpg,media/1634101844851.jpg,media/1634101910962.jpg,adopsipohonriau/19
20,SBG0020SK,Pohon Pilin Ijuok,-,Pohon Dewasa,icon/mature_tree.svg,-,50,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5504118,100.544207,244.6743388,3.7,Belum,-,-,Taufik Hidayat,10/13/2021 7:20,"200,000.00","5,429.94",-,Chave et al. 2014.,media/1634102395639.jpg,media/1634102356372.jpg,media/1634102230653.jpg,media/1634102413915.jpg,adopsipohonriau/20
21,SBG0021SK,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,47,29,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5503991,100.5441422,243.688009,3.7,Belum,-,-,Taufik Hidayat,10/13/2021 7:26,"200,000.00","4,473.13",-,Chave et al. 2014.,media/1634102788642.jpg,media/1634102763842.jpg,media/1634102737127.jpg,media/1634102803856.jpg,adopsipohonriau/21
22,SBG0022SK,Kelumpang,Sterculia spp,Pohon Muda,icon/young_tree.svg,-,34,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5504669,100.5440897,244.4127064,3.7,Belum,-,-,Taufik Hidayat,10/13/2021 7:29,"50,000.00","1,637.61",-,Chave et al. 2014.,media/1634102955725.jpg,media/1634102936322.jpg,media/1634102921736.jpg,media/1634102974860.jpg,adopsipohonriau/22
23,SBG0024SK,Petatal,Ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,-,38,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5503794,100.5440254,234.1479592,3.69,Belum,-,-,Taufik Hidayat,10/13/2021 7:35,"50,000.00",959.72,-,Chave et al. 2014.,media/1634103313260.jpg,media/1634103296281.jpg,media/1634103271011.jpg,media/1634103326093.jpg,adopsipohonriau/23
24,SBG0023SK,Terentang,Campnosperma spp,Pohon Dewasa,icon/mature_tree.svg,-,44,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5505239,100.544111,232.6448881,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 7:38,"200,000.00","1,277.69",-,Chave et al. 2014.,media/1634103496885.jpg,media/1634103471522.jpg,media/1634103453964.jpg,media/1634103517773.jpg,adopsipohonriau/24
25,SBG0025SK,Medang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,-,40,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5505104,100.5442268,241.6175153,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 8:32,"200,000.00","2,443.73",-,Chave et al. 2014.,media/1634106693474.jpg,media/1634106626569.jpg,media/1634106492552.jpg,media/1634106714718.jpg,adopsipohonriau/25
26,SBG0026SK,Bintangur,Calophyllum sp.,Pohon Muda,icon/young_tree.svg,Least Concern,39,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5504995,100.54425,252.9945816,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 8:36,"50,000.00","2,001.02",-,Chave et al. 2014.,media/1634106936282.jpg,media/1634106891754.jpg,media/1634106868055.jpg,media/1634106962537.jpg,adopsipohonriau/26
27,SBG0027SK,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,50,27,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5506498,100.5442847,253.8632908,3.73,Belum,-,-,Taufik Hidayat,10/13/2021 8:43,"200,000.00","4,355.47",-,Chave et al. 2014.,media/1634107353603.jpg,media/1634107328813.jpg,media/1634107295344.jpg,media/1634107375885.jpg,adopsipohonriau/27
28,SBG0028SK,Meranti Rambai,Shorea acuminata,Pohon Muda,icon/young_tree.svg,-,37,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5506117,100.5443219,250.8061819,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 8:49,"50,000.00","1,980.13",-,Chave et al. 2014.,media/1634107730700.jpg,media/1634107677893.jpg,media/1634107651500.jpg,media/1634107779066.jpg,adopsipohonriau/28
29,SBG0030SK,Bintangur,Calophyllum sp.,Pohon Muda,icon/young_tree.svg,Least Concern,28,12,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5506329,100.5443199,247.6856479,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 8:55,"50,000.00",867.91,-,Chave et al. 2014.,media/1634108077863.jpg,media/1634108046161.jpg,media/1634107980419.jpg,media/1634108115435.jpg,adopsipohonriau/29
30,SBG0031SK,Linggang,-,Pohon Dewasa,icon/mature_tree.svg,-,53,31,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5506118,100.5444852,246.9267456,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 8:59,"200,000.00","7,615.49",-,Chave et al. 2014.,media/1634108363605.jpg,media/1634108323237.jpg,media/1634108299127.jpg,media/1634108385648.jpg,adopsipohonriau/30
31,SBG0032SK,Semetung,-,Pohon Dewasa,icon/mature_tree.svg,-,40,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5506878,100.544548,248.2022503,3.73,Belum,-,-,Taufik Hidayat,10/13/2021 9:06,"200,000.00","2,506.08",-,Chave et al. 2014.,media/1634108756929.jpg,media/1634108715105.jpg,media/1634108638747.jpg,media/1634108791685.jpg,adopsipohonriau/31
32,SBG0033SK,Bangke,-,Pohon Muda,icon/young_tree.svg,-,30,13,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550807,100.5444043,265.4096348,3.74,Belum,-,-,Taufik Hidayat,10/13/2021 9:14,"50,000.00",885.63,-,Chave et al. 2014.,media/1634109258094.jpg,media/1634109231189.jpg,media/1634109173073.jpg,media/1634109277062.jpg,adopsipohonriau/32
33,SBG0034SK,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,31,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550968,100.5445816,265.9374204,3.76,Belum,-,-,Taufik Hidayat,10/13/2021 9:19,"50,000.00",950.39,-,Chave et al. 2014.,media/1634109539197.jpg,media/1634109516634.jpg,media/1634109483684.jpg,media/1634109575174.jpg,adopsipohonriau/33
34,SBG0029SK,Sendok-Sendok,Endospermus malaccanse,Pohon Muda,icon/young_tree.svg,-,34,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5508492,100.5445842,275.471908,3.75,Belum,-,-,Taufik Hidayat,10/13/2021 9:37,"50,000.00",986.44,-,Chave et al. 2014.,media/1634110576700.jpg,media/1634110531270.jpg,media/1634110495737.jpg,media/1634110633141.jpg,adopsipohonriau/34
35,SBG0036SK,Sendok-Sendok,Endospermus malaccanse,Pohon Dewasa,icon/mature_tree.svg,-,41,25,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509659,100.5444419,274.7792943,3.76,Belum,-,-,Taufik Hidayat,10/13/2021 9:42,"200,000.00","1,858.25",-,Chave et al. 2014.,media/1634110925870.jpg,media/1634110861974.jpg,media/1634110834592.jpg,media/1634110949197.jpg,adopsipohonriau/35
36,SBG0037SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,50,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509659,100.5444419,274.7792943,3.76,Belum,-,-,Taufik Hidayat,10/13/2021 9:51,"200,000.00","2,309.06",-,Chave et al. 2014.,media/1634111420721.jpg,media/1634111392663.jpg,media/1634111330451.jpg,media/1634111472047.jpg,adopsipohonriau/36
37,SBG0038SK,Linggang,-,Pohon Muda,icon/young_tree.svg,-,26,29,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550695,100.5443067,214.3036001,3.73,Belum,-,-,Taufik Hidayat,10/13/2021 9:58,"50,000.00","1,751.68",-,Chave et al. 2014.,media/1634111854226.jpg,media/1634111816847.jpg,media/1634111784962.jpg,media/1634111876459.jpg,adopsipohonriau/37
38,SBG0039SK,Barangan,Castanopsis inermis,Pohon Muda,icon/young_tree.svg,-,38,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5510297,100.5444701,245.0934644,3.77,Belum,-,-,Taufik Hidayat,10/13/2021 10:04,"50,000.00","1,784.42",-,Chave et al. 2014.,media/1634112238657.jpg,media/1634112208189.jpg,media/1634112155026.jpg,media/1634112266134.jpg,adopsipohonriau/38
39,SBG0040SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,38,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509047,100.5443869,248.6296103,3.75,Belum,-,-,Taufik Hidayat,10/13/2021 10:09,"50,000.00","1,735.94",-,Chave et al. 2014.,media/1634112507190.jpg,media/1634112478131.jpg,media/1634112446067.jpg,media/1634112540368.jpg,adopsipohonriau/39
40,SBG0041SK,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Vulnerable,38,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509584,100.544221,244.6444281,3.75,Belum,-,-,Taufik Hidayat,10/13/2021 10:17,"50,000.00","2,838.38",-,Chave et al. 2014.,media/1634112992181.jpg,media/1634112956408.jpg,media/1634112925058.jpg,media/1634113025933.jpg,adopsipohonriau/40
41,SBG0042SK,Pulai,Alstonia scholaris,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,45,22,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5509389,100.5442229,267.3848226,3.75,Belum,-,-,Taufik Hidayat,10/13/2021 10:24,"200,000.00","2,620.20",-,Chave et al. 2014.,media/1634113399319.jpg,media/1634113345377.jpg,media/1634113302482.jpg,media/1634113442599.jpg,adopsipohonriau/41
42,SBG0035SK,Karau,Polyalthia glauca,Pohon Muda,icon/young_tree.svg,-,30,20,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550825,100.5443757,279.3101506,3.74,Belum,-,-,Taufik Hidayat,10/13/2021 9:26,"50,000.00","1,999.95",-,Chave et al. 2014.,media/1634109976736.jpg,media/1634109953624.jpg,media/1634109928053.jpg,media/1634109995595.jpg,adopsipohonriau/42
43,SBG0043SK,Linggang,-,Pohon Muda,icon/young_tree.svg,-,32,17,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5508059,100.5441985,246.6200645,3.74,Belum,-,-,Taufik Hidayat,10/13/2021 10:33,"50,000.00","1,935.72",-,Chave et al. 2014.,media/1634113970191.jpg,media/1634113914643.jpg,media/1634113877716.jpg,media/1634114005402.jpg,adopsipohonriau/43
44,SBG0044SK,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,37,17,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507634,100.5440677,237.2071486,3.73,Belum,-,-,Taufik Hidayat,10/13/2021 10:41,"50,000.00","2,048.85",-,Chave et al. 2014.,media/1634114436345.jpg,media/1634114415911.jpg,media/1634114390050.jpg,media/1634114469129.jpg,adopsipohonriau/44
45,SBG0045SK,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,38,17,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.550809,100.5441124,250.6431546,3.73,Belum,-,-,Taufik Hidayat,10/13/2021 10:45,"50,000.00","1,577.91",-,Chave et al. 2014.,media/1634114677488.jpg,media/1634114642392.jpg,media/1634114626786.jpg,media/1634114723254.jpg,adopsipohonriau/45
46,SBG0047SK,Mempening,Quercus spp,Pohon Muda,icon/young_tree.svg,-,32,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507745,100.543849,200.1487121,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 10:59,"50,000.00",831.3,-,Chave et al. 2014.,media/1634115519340.jpg,media/1634115410722.jpg,media/1634115397663.jpg,media/1634115534582.jpg,adopsipohonriau/46
47,SBG0046SK,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,49,23,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507533,100.544005,193.8025918,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 11:03,"200,000.00","4,968.05",-,Chave et al. 2014.,media/1634115747309.jpg,media/1634115698765.jpg,media/1634115683757.jpg,media/1634115773982.jpg,adopsipohonriau/47
48,SBG0048SK,Belimbing Hutan,Sarcotheca sp.,Pohon Dewasa,icon/mature_tree.svg,-,40,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507012,100.5439998,185.5586125,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 11:05,"200,000.00","3,335.47",-,Chave et al. 2014.,media/1634115901404.jpg,media/1634116041048.jpg,media/1634116024640.jpg,media/1634115935354.jpg,adopsipohonriau/48
49,SBG0050SK,Meranti,Shorea sp.,Pohon Muda,icon/young_tree.svg,-,35,16,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507166,100.5440966,174.5329363,3.72,Belum,-,-,Taufik Hidayat,10/13/2021 11:10,"50,000.00","2,137.39",-,Chave et al. 2014.,media/1634116207866.jpg,media/1634116178870.jpg,media/1634116160653.jpg,media/1634116226438.jpg,adopsipohonriau/49
50,SBG0049SK,Sitinjau,-,Pohon Dewasa,icon/mature_tree.svg,-,41,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5507097,100.5439171,188.8769599,3.71,Belum,-,-,Taufik Hidayat,10/13/2021 11:13,"200,000.00",944.22,-,Chave et al. 2014.,media/1634116376129.jpg,media/1634116358605.jpg,media/1634116348201.jpg,media/1634116393451.jpg,adopsipohonriau/50
51,SBG0062SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5547718,100.546445,160.8847633,4.15,Belum,-,-,Taufik Hidayat,10/14/2021 5:27,"200,000.00","2,123.74",-,Chave et al. 2014.,media/1634182037904.jpg,media/1634181994458.jpg,media/1634181833340.jpg,media/1634182053423.jpg,adopsipohonriau/51
52,SBG0063SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,100,35,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5547763,100.5463102,142.2983106,4.17,Belum,-,-,Taufik Hidayat,10/14/2021 5:56,"200,000.00","35,616.60",-,Chave et al. 2014.,media/1634183787701.jpg,media/1634183767247.jpg,media/1634183748657.jpg,media/1634183807314.jpg,adopsipohonriau/52
53,SBG0065SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,195,32,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5548344,100.5462594,162.4559369,4.17,Belum,-,-,Taufik Hidayat,10/14/2021 6:04,"200,000.00","96,136.77",-,Chave et al. 2014.,media/1634184211111.jpg,media/1634184158360.jpg,media/1634184126445.jpg,media/1634184231852.jpg,adopsipohonriau/53
54,SBG0064SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,110,31,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5551102,100.5464179,232.7133798,4.14,Belum,-,-,Taufik Hidayat,10/14/2021 6:13,"200,000.00","31,674.51",-,Chave et al. 2014.,media/1634184737147.jpg,media/1634184702726.jpg,media/1634184671542.jpg,media/1634184773365.jpg,adopsipohonriau/54
55,SBG0066SK,Kayu Aro,Ficus vadana ,Pohon Dewasa,icon/mature_tree.svg,Least Concern,102,33,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5550893,100.5463123,235.7573471,4.16,Belum,-,-,Taufik Hidayat,10/14/2021 6:17,"200,000.00","29,053.57",-,Chave et al. 2014.,media/1634185010039.jpg,media/1634184996698.jpg,media/1634184923361.jpg,media/1634185057935.jpg,adopsipohonriau/55
56,SBG0061SK,Arang-Arang,Diospyros siamang,Pohon Dewasa,icon/mature_tree.svg,-,48,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5547932,100.5462076,193.9674326,4.18,Belum,-,-,Taufik Hidayat,10/14/2021 6:23,"200,000.00","2,677.94",-,Chave et al. 2014.,media/1634185390029.jpg,media/1634185366063.jpg,media/1634185308820.jpg,media/1634185412615.jpg,adopsipohonriau/56
57,SBG0067SK,Majolai,-,Pohon Dewasa,icon/mature_tree.svg,-,46,18,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5548683,100.5462484,211.7987043,4.17,Belum,-,-,Taufik Hidayat,10/14/2021 6:28,"200,000.00","1,412.22",-,Chave et al. 2014.,media/1634185665455.jpg,media/1634185648044.jpg,media/1634185622186.jpg,media/1634185689497.jpg,adopsipohonriau/57
58,SBG0068SK,Kotiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,-,43,21,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5548034,100.5461037,187.7155914,4.19,Belum,-,-,Taufik Hidayat,10/14/2021 6:31,"200,000.00","1,439.03",-,Chave et al. 2014.,media/1634185881697.jpg,media/1634185861156.jpg,media/1634185843541.jpg,media/1634185896501.jpg,adopsipohonriau/58
59,SBG0069SK,Medang,Litsea sp.,Pohon Muda,icon/young_tree.svg,-,23,14,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5549044,100.5461121,204.2238659,4.18,Belum,-,-,Taufik Hidayat,10/14/2021 6:35,"50,000.00",285.61,-,Chave et al. 2014.,media/1634186066384.jpg,media/1634186037124.jpg,media/1634186018002.jpg,media/1634186095030.jpg,adopsipohonriau/59
60,SBG0070SK,Plajau,Pentaspadon motleyi,Pohon Dewasa,icon/mature_tree.svg,-,56,24,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5548063,100.5461686,189.297059,4.18,Belum,-,-,Taufik Hidayat,10/14/2021 6:37,"200,000.00","2,745.38",-,Chave et al. 2014.,media/1634186238558.jpg,media/1634186210741.jpg,media/1634186176949.jpg,media/1634186258395.jpg,adopsipohonriau/60
61,SBG0071SK,Kotiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,-,42,15,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.554857,100.5462059,203.4785955,4.18,Belum,-,-,Taufik Hidayat,10/14/2021 6:44,"200,000.00","1,935.50",-,Chave et al. 2014.,media/1634186617456.jpg,media/1634186602677.jpg,media/1634186576600.jpg,media/1634186634429.jpg,adopsipohonriau/61
62,SBG0074SK,Kapur,Dryobalanops spp,Pohon Dewasa,icon/mature_tree.svg,-,51,17,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5549217,100.546215,203.4785955,4.17,Belum,-,-,Taufik Hidayat,10/14/2021 6:50,"200,000.00","1,633.61",-,Chave et al. 2014.,media/1634186994068.jpg,media/1634186959455.jpg,media/1634186943795.jpg,media/1634187017308.jpg,adopsipohonriau/62
63,SBG0072SK,Majolai,-,Pohon Dewasa,icon/mature_tree.svg,-,46,19,Hutan Desa Sei Kuning,Mineral,Sei Kuning,0.5546196,100.546006,159.2923085,4.17,Belum,-,-,Taufik Hidayat,10/14/2021 6:55,"200,000.00","1,488.75",-,Chave et al. 2014.,media/1634187298854.jpg,media/1634187280340.jpg,media/1634187266620.jpg,media/1634187321449.jpg,adopsipohonriau/63
